"","company_location","work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_size","country","alpha-3-code","numeric_code","latitude","longitude"
"1712","US",2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"M","United States of America","USA",840,38,-97
"1713","US",2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"M","United States of America","USA",840,38,-97
"1714","US",2022,"SE","FT","Data Engineer",85000,"USD",85000,"US",100,"M","United States of America","USA",840,38,-97
"1715","US",2022,"SE","FT","Data Scientist",218000,"USD",218000,"US",0,"M","United States of America","USA",840,38,-97
"1716","US",2022,"MI","FT","Data Scientist",48000,"USD",48000,"RU",100,"S","United States of America","USA",840,38,-97
"1717","US",2022,"SE","FT","ML Engineer",195400,"USD",195400,"US",100,"L","United States of America","USA",840,38,-97
"1718","US",2022,"SE","FT","Machine Learning Engineer",119000,"USD",119000,"US",0,"M","United States of America","USA",840,38,-97
"1719","US",2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",100,"M","United States of America","USA",840,38,-97
"1720","US",2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"M","United States of America","USA",840,38,-97
"1721","US",2022,"SE","FT","Data Analyst",154560,"USD",154560,"US",0,"M","United States of America","USA",840,38,-97
"1722","US",2022,"EN","FT","Data Analyst",50000,"USD",50000,"US",50,"L","United States of America","USA",840,38,-97
"1723","US",2022,"SE","FT","Data Analyst",130000,"USD",130000,"US",0,"M","United States of America","USA",840,38,-97
"1724","US",2022,"SE","FT","Data Analyst",1e+05,"USD",1e+05,"US",0,"M","United States of America","USA",840,38,-97
"1725","US",2022,"MI","FT","Data Engineer",170000,"USD",170000,"US",0,"M","United States of America","USA",840,38,-97
"1726","US",2022,"MI","FT","Data Engineer",145000,"USD",145000,"US",0,"M","United States of America","USA",840,38,-97
"1727","US",2022,"SE","FT","Data Engineer",135000,"USD",135000,"US",100,"M","United States of America","USA",840,38,-97
"1728","US",2022,"SE","FT","Data Engineer",1e+05,"USD",1e+05,"US",100,"M","United States of America","USA",840,38,-97
"1729","US",2022,"SE","FT","Data Scientist",247500,"USD",247500,"US",0,"M","United States of America","USA",840,38,-97
"1730","US",2022,"SE","FT","Data Scientist",172200,"USD",172200,"US",0,"M","United States of America","USA",840,38,-97
"1731","US",2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"M","United States of America","USA",840,38,-97
"1732","US",2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"M","United States of America","USA",840,38,-97
"1733","US",2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"M","United States of America","USA",840,38,-97
"1734","US",2022,"SE","FT","Data Scientist",129300,"USD",129300,"US",0,"M","United States of America","USA",840,38,-97
"1735","US",2022,"EN","FT","Machine Learning Developer",180000,"USD",180000,"US",100,"L","United States of America","USA",840,38,-97
"1736","US",2022,"SE","FT","Data Scientist",207000,"USD",207000,"US",100,"M","United States of America","USA",840,38,-97
"1737","US",2022,"SE","FT","Data Scientist",153000,"USD",153000,"US",100,"M","United States of America","USA",840,38,-97
"1738","US",2022,"SE","FT","Data Analyst",105000,"USD",105000,"US",0,"M","United States of America","USA",840,38,-97
"1739","US",2022,"SE","FT","Data Engineer",179305,"USD",179305,"US",100,"M","United States of America","USA",840,38,-97
"1740","US",2022,"SE","FT","Data Engineer",142127,"USD",142127,"US",100,"M","United States of America","USA",840,38,-97
"1741","US",2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"M","United States of America","USA",840,38,-97
"1742","US",2022,"SE","FT","Data Engineer",225000,"USD",225000,"US",100,"M","United States of America","USA",840,38,-97
"1743","US",2022,"SE","FT","Data Scientist",243900,"USD",243900,"US",100,"M","United States of America","USA",840,38,-97
"1744","US",2022,"SE","FT","Data Scientist",156600,"USD",156600,"US",100,"M","United States of America","USA",840,38,-97
"1745","US",2022,"SE","FT","Data Engineer",130500,"USD",130500,"US",0,"M","United States of America","USA",840,38,-97
"1746","US",2022,"SE","FT","ML Engineer",130000,"USD",130000,"US",100,"M","United States of America","USA",840,38,-97
"1747","US",2022,"MI","FT","Data Analyst",109000,"USD",109000,"US",0,"M","United States of America","USA",840,38,-97
"1748","US",2022,"MI","FT","Data Operations Engineer",1e+05,"USD",1e+05,"US",100,"M","United States of America","USA",840,38,-97
"1749","US",2022,"MI","FT","Data Analyst",160000,"USD",160000,"US",0,"M","United States of America","USA",840,38,-97
"1750","US",2022,"SE","FT","Data Scientist",81500,"USD",81500,"US",0,"M","United States of America","USA",840,38,-97
"1751","US",2022,"SE","FT","Data Scientist",173000,"USD",173000,"US",100,"M","United States of America","USA",840,38,-97
"1752","US",2023,"MI","FT","Data Analyst",1e+05,"USD",1e+05,"US",0,"M","United States of America","USA",840,38,-97
"1753","US",2022,"SE","FT","Machine Learning Engineer",192000,"USD",192000,"US",0,"M","United States of America","USA",840,38,-97
"1754","US",2022,"MI","FT","Data Engineer",160000,"USD",160000,"US",100,"M","United States of America","USA",840,38,-97
"1755","US",2022,"MI","FT","Data Engineer",90000,"USD",90000,"US",100,"M","United States of America","USA",840,38,-97
"1756","US",2022,"EN","FT","Data Manager",77300,"USD",77300,"US",100,"M","United States of America","USA",840,38,-97
"1757","US",2022,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"M","United States of America","USA",840,38,-97
"1758","US",2022,"SE","FT","ML Engineer",240000,"USD",240000,"US",0,"M","United States of America","USA",840,38,-97
"1759","US",2022,"SE","FT","Data Analyst",144000,"USD",144000,"US",100,"M","United States of America","USA",840,38,-97
"1760","US",2022,"SE","FT","Data Architect",210000,"USD",210000,"US",100,"M","United States of America","USA",840,38,-97
"1761","US",2022,"SE","FT","Data Architect",136000,"USD",136000,"US",100,"M","United States of America","USA",840,38,-97
"1762","US",2022,"SE","FT","Data Architect",195400,"USD",195400,"US",100,"L","United States of America","USA",840,38,-97
"1763","US",2022,"SE","FT","Data Engineer",170000,"USD",170000,"US",100,"M","United States of America","USA",840,38,-97
"1764","US",2022,"SE","FT","Data Engineer",140000,"USD",140000,"US",100,"M","United States of America","USA",840,38,-97
"1765","US",2022,"SE","FT","Data Engineer",247500,"USD",247500,"US",0,"M","United States of America","USA",840,38,-97
"1766","US",2022,"SE","FT","Data Architect",195400,"USD",195400,"US",100,"L","United States of America","USA",840,38,-97
"1767","US",2022,"SE","FT","Data Architect",131300,"USD",131300,"US",100,"L","United States of America","USA",840,38,-97
"1768","US",2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"M","United States of America","USA",840,38,-97
"1769","US",2022,"MI","FT","Machine Learning Engineer",130000,"USD",130000,"US",0,"M","United States of America","USA",840,38,-97
"1770","US",2022,"MI","FT","Machine Learning Engineer",90000,"USD",90000,"US",0,"M","United States of America","USA",840,38,-97
"1771","US",2022,"MI","FT","Data Scientist",120000,"USD",120000,"US",100,"M","United States of America","USA",840,38,-97
"1772","US",2022,"MI","FT","Machine Learning Engineer",230000,"USD",230000,"US",0,"M","United States of America","USA",840,38,-97
"1773","US",2022,"MI","FT","Data Scientist",85000,"USD",85000,"US",100,"M","United States of America","USA",840,38,-97
"1774","US",2022,"MI","FT","Data Scientist",78000,"USD",78000,"US",100,"M","United States of America","USA",840,38,-97
"1775","US",2022,"SE","FT","Data Engineer",161000,"USD",161000,"US",100,"M","United States of America","USA",840,38,-97
"1776","US",2022,"SE","FT","Data Engineer",110000,"USD",110000,"US",100,"M","United States of America","USA",840,38,-97
"1777","US",2022,"SE","FT","Data Scientist",136000,"USD",136000,"US",100,"M","United States of America","USA",840,38,-97
"1778","US",2022,"SE","FT","Data Scientist",104000,"USD",104000,"US",100,"M","United States of America","USA",840,38,-97
"1779","US",2022,"SE","FT","Data Analyst",81666,"USD",81666,"US",0,"M","United States of America","USA",840,38,-97
"1780","US",2022,"SE","FT","Data Engineer",140000,"USD",140000,"US",100,"M","United States of America","USA",840,38,-97
"1781","US",2022,"EX","FT","Head of Data",205000,"USD",205000,"US",0,"M","United States of America","USA",840,38,-97
"1782","US",2022,"EN","FT","Data Engineer",160000,"USD",160000,"US",0,"M","United States of America","USA",840,38,-97
"1783","US",2022,"EN","FT","Data Engineer",135000,"USD",135000,"US",0,"M","United States of America","USA",840,38,-97
"1784","US",2022,"SE","FT","Data Analyst",110600,"USD",110600,"US",0,"M","United States of America","USA",840,38,-97
"1785","US",2022,"SE","FT","Data Analyst",140000,"USD",140000,"US",100,"M","United States of America","USA",840,38,-97
"1786","US",2022,"SE","FT","Data Engineer",152500,"USD",152500,"US",0,"M","United States of America","USA",840,38,-97
"1787","US",2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"M","United States of America","USA",840,38,-97
"1788","US",2022,"SE","FT","Data Analyst",65000,"USD",65000,"US",100,"M","United States of America","USA",840,38,-97
"1789","US",2022,"SE","FT","Data Scientist",165000,"USD",165000,"US",100,"L","United States of America","USA",840,38,-97
"1790","US",2022,"SE","FT","Applied Machine Learning Scientist",108000,"USD",108000,"US",0,"L","United States of America","USA",840,38,-97
"1791","US",2021,"EN","FT","Machine Learning Engineer",81000,"USD",81000,"US",50,"S","United States of America","USA",840,38,-97
"1792","US",2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"M","United States of America","USA",840,38,-97
"1793","US",2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"M","United States of America","USA",840,38,-97
"1794","US",2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",0,"M","United States of America","USA",840,38,-97
"1795","US",2022,"SE","FT","Data Scientist",198440,"USD",198440,"US",0,"L","United States of America","USA",840,38,-97
"1796","US",2022,"SE","FT","Data Scientist",144000,"USD",144000,"US",0,"L","United States of America","USA",840,38,-97
"1797","US",2022,"SE","FT","Data Engineer",240000,"USD",240000,"US",0,"M","United States of America","USA",840,38,-97
"1798","US",2022,"SE","FT","Data Engineer",170000,"USD",170000,"US",0,"M","United States of America","USA",840,38,-97
"1799","US",2022,"SE","FT","Data Scientist",198440,"USD",198440,"US",0,"M","United States of America","USA",840,38,-97
"1800","US",2022,"SE","FT","Data Scientist",144000,"USD",144000,"US",0,"M","United States of America","USA",840,38,-97
"1801","US",2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",100,"M","United States of America","USA",840,38,-97
"1802","US",2022,"SE","FT","Analytics Engineer",122500,"USD",122500,"US",100,"M","United States of America","USA",840,38,-97
"1803","US",2022,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"M","United States of America","USA",840,38,-97
"1804","US",2022,"SE","FT","Data Engineer",197430,"USD",197430,"US",100,"M","United States of America","USA",840,38,-97
"1805","US",2023,"SE","FT","Data Engineer",199000,"USD",199000,"US",0,"M","United States of America","USA",840,38,-97
"1806","US",2022,"EN","FT","Data Analyst",64000,"USD",64000,"US",100,"L","United States of America","USA",840,38,-97
"1807","US",2022,"SE","FT","Data Engineering Manager",193000,"USD",193000,"ES",100,"M","United States of America","USA",840,38,-97
"1808","US",2022,"SE","FT","Data Engineer",99000,"USD",99000,"US",0,"M","United States of America","USA",840,38,-97
"1809","US",2022,"SE","FT","Data Engineer",220000,"USD",220000,"US",100,"M","United States of America","USA",840,38,-97
"1810","US",2022,"SE","FT","Data Engineer",162000,"USD",162000,"US",100,"M","United States of America","USA",840,38,-97
"1811","US",2022,"SE","FT","Data Analyst",127000,"USD",127000,"US",0,"M","United States of America","USA",840,38,-97
"1812","US",2021,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"M","United States of America","USA",840,38,-97
"1813","US",2022,"SE","FT","Data Scientist",136994,"USD",136994,"US",100,"M","United States of America","USA",840,38,-97
"1814","US",2022,"SE","FT","Data Scientist",159699,"USD",159699,"US",0,"M","United States of America","USA",840,38,-97
"1815","US",2022,"SE","FT","Data Architect",149040,"USD",149040,"US",100,"M","United States of America","USA",840,38,-97
"1816","US",2022,"EN","FT","BI Analyst",76000,"USD",76000,"US",50,"L","United States of America","USA",840,38,-97
"1817","US",2020,"MI","FT","Business Data Analyst",95000,"USD",95000,"US",0,"M","United States of America","USA",840,38,-97
"1818","US",2021,"SE","FT","Data Analyst",115000,"USD",115000,"US",100,"S","United States of America","USA",840,38,-97
"1819","US",2022,"SE","FT","Data Analyst",130000,"USD",130000,"US",0,"M","United States of America","USA",840,38,-97
"1820","US",2022,"SE","FT","Data Scientist",215300,"USD",215300,"US",0,"L","United States of America","USA",840,38,-97
"1821","US",2022,"SE","FT","Data Engineer",1e+05,"USD",1e+05,"US",0,"M","United States of America","USA",840,38,-97
"1822","US",2022,"SE","FT","Data Engineer",78000,"USD",78000,"US",0,"M","United States of America","USA",840,38,-97
"1823","US",2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"M","United States of America","USA",840,38,-97
"1824","US",2022,"SE","FT","Data Analyst",52500,"USD",52500,"US",0,"M","United States of America","USA",840,38,-97
"1825","US",2022,"SE","FT","Data Engineer",236000,"USD",236000,"US",100,"M","United States of America","USA",840,38,-97
"1826","US",2022,"SE","FT","Data Specialist",70000,"USD",70000,"US",0,"M","United States of America","USA",840,38,-97
"1827","US",2022,"EN","FL","Data Analytics Consultant",50000,"USD",50000,"BE",100,"S","United States of America","USA",840,38,-97
"1828","US",2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",100,"M","United States of America","USA",840,38,-97
"1829","US",2022,"SE","FT","Data Scientist",225000,"USD",225000,"US",0,"M","United States of America","USA",840,38,-97
"1830","US",2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"M","United States of America","USA",840,38,-97
"1831","US",2022,"MI","FT","Data Analyst",1e+05,"USD",1e+05,"US",0,"M","United States of America","USA",840,38,-97
"1832","US",2022,"SE","FT","Data Analyst",1e+05,"USD",1e+05,"US",100,"M","United States of America","USA",840,38,-97
"1833","US",2022,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"M","United States of America","USA",840,38,-97
"1834","US",2022,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"M","United States of America","USA",840,38,-97
"1835","US",2022,"MI","FT","Research Engineer",240000,"USD",240000,"US",100,"M","United States of America","USA",840,38,-97
"1836","US",2022,"EN","PT","Data Analyst",125404,"USD",125404,"CN",50,"S","United States of America","USA",840,38,-97
"1837","US",2022,"SE","FT","Data Engineer",3e+05,"USD",3e+05,"US",0,"M","United States of America","USA",840,38,-97
"1838","US",2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"M","United States of America","USA",840,38,-97
"1839","US",2022,"MI","FT","Data Science Manager",159000,"USD",159000,"US",100,"M","United States of America","USA",840,38,-97
"1840","US",2022,"SE","FT","Data Engineer",213000,"USD",213000,"US",0,"M","United States of America","USA",840,38,-97
"1841","US",2022,"SE","FT","Applied Scientist",142800,"USD",142800,"US",100,"M","United States of America","USA",840,38,-97
